SEANCE;CODE_INDICE;LIB_INDICE;INDICE_JOUR    ;INDICE_VEILLE;VARIATION_VEILLE;INDICE_PLUS_HAUT;INDICE_PLUS_BAS
03/12/2025   ;905005    ;SERVICES FINANCIER;18415.966           ;18319.400           ;0.527               ;18415.966           ;12379.626           
03/12/2025   ;905008    ;SERVICES AUX CONSO;4902.175            ;4909.550            ;-0.150              ;4970.984            ;3132.261            
03/12/2025   ;905009    ;DISTRIBUTION      ;7723.356            ;7734.975            ;-0.150              ;7831.764            ;4934.863            
03/12/2025   ;905013    ;BIENS CONSOMMATION;10881.511           ;10884.709           ;-0.029              ;10911.710           ;7913.264            
03/12/2025   ;905015    ;AGROALIMENT BOISSO;13364.735           ;13378.627           ;-0.104              ;13721.127           ;9640.095            
03/12/2025   ;905016    ;PROD MENAGER SOIN ;3492.279            ;3485.107            ;0.206               ;3492.279            ;2595.754            
03/12/2025   ;905017    ;INDUSTRIES        ;1762.136            ;1739.244            ;1.316               ;1868.457            ;1711.077            
03/12/2025   ;905018    ;BATIM MATE CONSTRU;742.073             ;742.930             ;-0.115              ;838.631             ;728.166             
03/12/2025   ;905020    ;MATERIAUX DE BASE ;6375.804            ;6410.128            ;-0.535              ;7182.744            ;5047.171            
03/12/2025   ;905028    ;TUNINDEX20        ;5876.489            ;5870.598            ;0.100               ;5935.849            ;4334.940            
04/12/2025   ;905001    ;TUNINDEX          ;13245.545           ;13200.600           ;0.340               ;13262.036           ;9852.655            
04/12/2025   ;905002    ;STES FINANCIERES  ;10349.862           ;10344.573           ;0.051               ;10458.744           ;7422.694            
04/12/2025   ;905003    ;BANQUES           ;9681.023            ;9662.153            ;0.195               ;9809.224            ;6882.489            
04/12/2025   ;905004    ;ASSURANCES        ;17822.910           ;18142.549           ;-1.762              ;18529.391           ;14456.087           
04/12/2025   ;905005    ;SERVICES FINANCIER;18405.999           ;18415.966           ;-0.054              ;18415.966           ;12379.626           
04/12/2025   ;905008    ;SERVICES AUX CONSO;4904.750            ;4902.175            ;0.053               ;4970.984            ;3132.261            
04/12/2025   ;905009    ;DISTRIBUTION      ;7727.412            ;7723.356            ;0.053               ;7831.764            ;4934.863            
04/12/2025   ;905013    ;BIENS CONSOMMATION;10995.023           ;10881.511           ;1.043               ;10995.023           ;7913.264            
04/12/2025   ;905015    ;AGROALIMENT BOISSO;13532.431           ;13364.735           ;1.255               ;13721.127           ;9640.095            
04/12/2025   ;905016    ;PROD MENAGER SOIN ;3505.436            ;3492.279            ;0.377               ;3505.436            ;2595.754            
04/12/2025   ;905017    ;INDUSTRIES        ;1781.515            ;1762.136            ;1.100               ;1868.457            ;1711.077            
04/12/2025   ;905018    ;BATIM MATE CONSTRU;742.805             ;742.073             ;0.099               ;838.631             ;728.166             
04/12/2025   ;905020    ;MATERIAUX DE BASE ;6339.590            ;6375.804            ;-0.568              ;7182.744            ;5047.171            
04/12/2025   ;905028    ;TUNINDEX20        ;5906.001            ;5876.489            ;0.502               ;5935.849            ;4334.940            
05/12/2025   ;905001    ;TUNINDEX          ;13267.599           ;13245.545           ;0.167               ;13267.599           ;9852.655            
05/12/2025   ;905002    ;STES FINANCIERES  ;10349.654           ;10349.862           ;-0.002              ;10458.744           ;7422.694            
05/12/2025   ;905003    ;BANQUES           ;9668.337            ;9681.023            ;-0.131              ;9809.224            ;6882.489            
05/12/2025   ;905004    ;ASSURANCES        ;18117.512           ;17822.910           ;1.653               ;18529.391           ;14456.087           
05/12/2025   ;905005    ;SERVICES FINANCIER;18422.956           ;18405.999           ;0.092               ;18422.956           ;12379.626           
05/12/2025   ;905008    ;SERVICES AUX CONSO;4938.160            ;4904.750            ;0.681               ;4970.984            ;3132.261            
05/12/2025   ;905009    ;DISTRIBUTION      ;7780.049            ;7727.412            ;0.681               ;7831.764            ;4934.863            
05/12/2025   ;905013    ;BIENS CONSOMMATION;11054.310           ;10995.023           ;0.539               ;11054.310           ;7913.264            
05/12/2025   ;905015    ;AGROALIMENT BOISSO;13578.917           ;13532.431           ;0.344               ;13721.127           ;9640.095            
05/12/2025   ;905016    ;PROD MENAGER SOIN ;3546.134            ;3505.436            ;1.161               ;3546.134            ;2595.754            
05/12/2025   ;905017    ;INDUSTRIES        ;1792.502            ;1781.515            ;0.617               ;1868.457            ;1711.077            
05/12/2025   ;905018    ;BATIM MATE CONSTRU;743.498             ;742.805             ;0.093               ;838.631             ;728.166             
05/12/2025   ;905020    ;MATERIAUX DE BASE ;6332.887            ;6339.590            ;-0.106              ;7182.744            ;5047.171            
05/12/2025   ;905028    ;TUNINDEX20        ;5915.233            ;5906.001            ;0.156               ;5935.849            ;4334.940            
08/12/2025   ;905001    ;TUNINDEX          ;13220.359           ;13267.599           ;-0.356              ;13267.599           ;9852.655            
08/12/2025   ;905002    ;STES FINANCIERES  ;10302.742           ;10349.654           ;-0.453              ;10458.744           ;7422.694            
08/12/2025   ;905003    ;BANQUES           ;9629.043            ;9668.337            ;-0.406              ;9809.224            ;6882.489            
08/12/2025   ;905004    ;ASSURANCES        ;17875.230           ;18117.512           ;-1.337              ;18529.391           ;14456.087           
08/12/2025   ;905005    ;SERVICES FINANCIER;18397.059           ;18422.956           ;-0.141              ;18422.956           ;12379.626           
08/12/2025   ;905008    ;SERVICES AUX CONSO;4965.477            ;4938.160            ;0.553               ;4970.984            ;3132.261            
08/12/2025   ;905009    ;DISTRIBUTION      ;7823.088            ;7780.049            ;0.553               ;7831.764            ;4934.863            
08/12/2025   ;905013    ;BIENS CONSOMMATION;11047.096           ;11054.310           ;-0.065              ;11054.310           ;7913.264            
08/12/2025   ;905015    ;AGROALIMENT BOISSO;13565.818           ;13578.917           ;-0.096              ;13721.127           ;9640.095            
08/12/2025   ;905016    ;PROD MENAGER SOIN ;3547.307            ;3546.134            ;0.033               ;3547.307            ;2595.754            
08/12/2025   ;905017    ;INDUSTRIES        ;1778.194            ;1792.502            ;-0.798              ;1868.457            ;1711.077            
08/12/2025   ;905018    ;BATIM MATE CONSTRU;737.923             ;743.498             ;-0.750              ;838.631             ;728.166             
08/12/2025   ;905020    ;MATERIAUX DE BASE ;6329.891            ;6332.887            ;-0.047              ;7182.744            ;5047.171            
08/12/2025   ;905028    ;TUNINDEX20        ;5897.825            ;5915.233            ;-0.294              ;5935.849            ;4334.940            
09/12/2025   ;905001    ;TUNINDEX          ;13222.604           ;13220.359           ;0.017               ;13267.599           ;9852.655            
09/12/2025   ;905002    ;STES FINANCIERES  ;10276.385           ;10302.742           ;-0.256              ;10458.744           ;7422.694            
09/12/2025   ;905003    ;BANQUES           ;9606.902            ;9629.043            ;-0.230              ;9809.224            ;6882.489            
09/12/2025   ;905004    ;ASSURANCES        ;17702.774           ;17875.230           ;-0.965              ;18529.391           ;14456.087           
09/12/2025   ;905005    ;SERVICES FINANCIER;18428.071           ;18397.059           ;0.169               ;18428.071           ;12379.626           
09/12/2025   ;905008    ;SERVICES AUX CONSO;4976.445            ;4965.477            ;0.221               ;4976.445            ;3132.261            
09/12/2025   ;905009    ;DISTRIBUTION      ;7840.367            ;7823.088            ;0.221               ;7840.367            ;4934.863            
09/12/2025   ;905013    ;BIENS CONSOMMATION;11117.905           ;11047.096           ;0.641               ;11117.905           ;7913.264            
09/12/2025   ;905015    ;AGROALIMENT BOISSO;13694.445           ;13565.818           ;0.948               ;13721.127           ;9640.095            
09/12/2025   ;905016    ;PROD MENAGER SOIN ;3535.747            ;3547.307            ;-0.326              ;3547.307            ;2595.754            
09/12/2025   ;905017    ;INDUSTRIES        ;1775.404            ;1778.194            ;-0.157              ;1868.457            ;1711.077            
09/12/2025   ;905018    ;BATIM MATE CONSTRU;743.831             ;737.923             ;0.801               ;838.631             ;728.166             
09/12/2025   ;905020    ;MATERIAUX DE BASE ;6323.264            ;6329.891            ;-0.105              ;7182.744            ;5047.171            
